,offer_type,offer_id,person,time,difficulty,duration,reward,web,email,mobile,social,bogo,discount,informational,age,income,member_date_int,F,M,typical_spending_m1,num_offers,spending_during_offer
64643,bogo,ae264e3637204a6fb9bb56bc8210ddfd,b23fd66b4bd4463b8382ff9007f7f861,576,10,7,10,0,1,1,1,1,0,0,49,44000.0,929,0,1,0.08348571428571427,2,3.05
64646,informational,5a8bc65990b245e5a138643cd4eb9837,d883f0f3711b470eaa63865f0eaa531b,576,0,3,0,0,1,1,1,0,0,1,51,34000.0,1591,0,1,0.19775568181818184,2,1.46
64650,discount,fafdcd668e3743c1bb461111dcafc2a4,4d2ccfcbbebf4bd9baf4b7e433d0e288,576,10,10,2,1,1,1,1,0,1,0,101,43000.0,1528,1,0,0.26803977272727275,1,0.0
64654,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,d178974f82af496a9f93c675d58ce27d,576,7,7,3,1,1,1,1,0,1,0,118,65405.0,1784,0,0,0.0037229437229437225,3,0.0
64666,bogo,ae264e3637204a6fb9bb56bc8210ddfd,dc604edf1ed944c38d9d007a30fc28b5,576,10,7,10,0,1,1,1,1,0,0,118,65405.0,1776,0,0,0.00388967468175389,1,0.0
64675,informational,3f207df678b143eea3cee63160fa8bed,bd7c74c5166e4a469ad169da1e0f3d8d,576,0,4,0,1,1,1,0,0,0,1,63,72000.0,1500,1,0,0.16301724137931034,3,0.0
64679,discount,2906b810c7d4411798c6938adc9daaa5,55b8653d0c614b5884b6da92d9e90c2a,576,10,7,2,1,1,1,0,0,1,0,78,72000.0,1552,1,0,0.050655021834061134,4,0.0
64688,discount,fafdcd668e3743c1bb461111dcafc2a4,7bd1351f0f364e33a81e1e2736397a25,576,10,10,2,1,1,1,1,0,1,0,24,52000.0,619,1,0,0.05772532188841203,2,4.17
64690,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,bef8a2c10dc94924be031f3dda92c4cc,576,10,5,10,1,1,1,1,1,0,0,49,67000.0,1429,1,0,0.09568794326241134,2,0.0
64703,bogo,f19421c1d4aa40978ebb69ca19b0e20d,9b556b96878a469dbbcf6118abbf96e6,576,5,5,5,1,1,1,1,1,0,0,32,55000.0,1498,0,1,0.02896306818181818,2,0.0
64709,bogo,ae264e3637204a6fb9bb56bc8210ddfd,0e1bcbaa5ca64055a1ebc360886b1c17,576,10,7,10,0,1,1,1,1,0,0,77,111000.0,1647,1,0,0.12039603960396038,1,0.0
64711,bogo,ae264e3637204a6fb9bb56bc8210ddfd,3c115476638f4763a6393add7266e1bf,576,10,7,10,0,1,1,1,1,0,0,118,65405.0,1758,0,0,0.005007215007215008,3,0.0
64719,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,703c7a7aeb594f54a462cb5ec1f4e796,576,7,7,3,1,1,1,1,0,1,0,57,97000.0,1477,1,0,0.14011315417256012,1,0.0
64720,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,bb68db66392e4e49917ea1c13bdda6d0,576,10,5,10,1,1,1,1,1,0,0,71,96000.0,840,0,1,0.2915208034433285,3,0.0
64728,discount,fafdcd668e3743c1bb461111dcafc2a4,66f8c81f38e94b889aca39805b44ea06,576,10,10,2,1,1,1,1,0,1,0,51,81000.0,1299,0,1,0.3425979680696661,4,0.0
64730,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,e305c1d0dd384e2d824b4b4330da9166,576,7,7,3,1,1,1,1,0,1,0,78,77000.0,1397,0,1,0.18340876944837345,1,0.0
64731,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,c64705baf7b04473b0c4ed043e6889fc,576,7,7,3,1,1,1,1,0,1,0,71,68000.0,970,1,0,0.3383760683760684,2,0.0
64732,informational,3f207df678b143eea3cee63160fa8bed,d24aac66f5404bc48728a207cee8b098,576,0,4,0,1,1,1,0,0,0,1,72,75000.0,1467,1,0,0.36396802325581395,5,23.52
64735,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,459b0d3c1d6f4cc49b71dde16206585c,576,10,5,10,1,1,1,1,1,0,0,75,110000.0,1263,0,1,0.13844851904090266,1,0.0
64742,discount,fafdcd668e3743c1bb461111dcafc2a4,05a4f70725804ceab1daa9dc73734827,576,10,10,2,1,1,1,1,0,1,0,40,78000.0,1338,1,0,0.1848354792560801,2,0.0
64744,discount,fafdcd668e3743c1bb461111dcafc2a4,2cb4d7a40765483cb808ce28107a3775,576,10,10,2,1,1,1,1,0,1,0,65,116000.0,1607,0,1,0.2975710227272728,1,0.0
64745,bogo,f19421c1d4aa40978ebb69ca19b0e20d,73acdf97f74e4223a793bee5d26cff7c,576,5,5,5,1,1,1,1,1,0,0,48,39000.0,125,0,1,0.06919605077574048,1,0.0
64747,bogo,f19421c1d4aa40978ebb69ca19b0e20d,6c2504661149460d8a44d95e99ca3186,576,5,5,5,1,1,1,1,1,0,0,54,58000.0,1765,0,1,0.11484104046242775,4,8.46
64748,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,ab085dfb81654d2aa6f173e1dd662d59,576,7,7,3,1,1,1,1,0,1,0,118,65405.0,1508,0,0,0.007080291970802919,4,0.0
64749,bogo,ae264e3637204a6fb9bb56bc8210ddfd,1c02de7f5703489293709fc1a9708197,576,10,7,10,0,1,1,1,1,0,0,38,57000.0,1590,1,0,0.062364672364672365,2,0.0
64751,discount,2906b810c7d4411798c6938adc9daaa5,f072f72e1b6b4742934099cbd4c6bc98,576,10,7,2,1,1,1,0,0,1,0,57,61000.0,684,0,1,0.17228571428571424,2,0.0
64758,bogo,ae264e3637204a6fb9bb56bc8210ddfd,9a9b396176624d1296897645eceb65c0,576,10,7,10,0,1,1,1,1,0,0,21,60000.0,1666,0,0,0.008913043478260869,3,0.0
64759,discount,fafdcd668e3743c1bb461111dcafc2a4,e2602891e0704a9abd1989fc568cc8ed,576,10,10,2,1,1,1,1,0,1,0,73,39000.0,1530,1,0,0.03984375,1,0.0
64760,bogo,ae264e3637204a6fb9bb56bc8210ddfd,cda901ec302642e898b0886f9b198555,576,10,7,10,0,1,1,1,1,0,0,68,39000.0,159,0,1,0.043242857142857145,2,0.0
64767,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,6835293ad93c4b2daa148395a0729408,576,10,5,10,1,1,1,1,1,0,0,63,36000.0,909,1,0,0.11682014388489208,3,0.0
64773,discount,fafdcd668e3743c1bb461111dcafc2a4,b62af6a37bfd4c7c8e8513e5070ca016,576,10,10,2,1,1,1,1,0,1,0,64,79000.0,922,1,0,0.13664772727272728,1,0.0
64776,informational,3f207df678b143eea3cee63160fa8bed,8cc1a1bd309842bfaafd4483d994579b,576,0,4,0,1,1,1,0,0,0,1,40,57000.0,146,0,1,0.11372688477951635,2,0.0
64778,bogo,ae264e3637204a6fb9bb56bc8210ddfd,8c1c0e3e25f243a5bd551fff513dffa0,576,10,7,10,0,1,1,1,1,0,0,58,95000.0,1581,0,1,0.4516142857142857,2,0.0
64779,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,b68cef801a9d49c08c253d6b1634db4f,576,7,7,3,1,1,1,1,0,1,0,31,58000.0,1630,0,1,0.032749287749287745,2,0.0
64793,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,8fecf802b2d44d15afa079e46ce207c5,576,7,7,3,1,1,1,1,0,1,0,118,65405.0,1091,0,0,0.03106082036775107,1,0.0
64795,informational,5a8bc65990b245e5a138643cd4eb9837,a06864f23e3c4709a9c1a0d22bf4be67,576,0,3,0,0,1,1,1,0,0,1,36,61000.0,1214,0,1,0.3376203966005666,2,0.0
64797,discount,2906b810c7d4411798c6938adc9daaa5,18fee09ab17e4b559149279ac12f2491,576,10,7,2,1,1,1,0,0,1,0,81,52000.0,747,1,0,0.2602970297029703,1,0.0
64798,bogo,ae264e3637204a6fb9bb56bc8210ddfd,b661a3a7d5484922a58954e4508bfa6b,576,10,7,10,0,1,1,1,1,0,0,62,71000.0,951,0,1,0.17644978783592646,1,0.0
64800,bogo,f19421c1d4aa40978ebb69ca19b0e20d,bb465e90882143b6a49f99d9d810dc3f,576,5,5,5,1,1,1,1,1,0,0,53,75000.0,739,1,0,0.9506423357664232,4,0.0
64806,bogo,ae264e3637204a6fb9bb56bc8210ddfd,2c9a9137efff4820a47d56dbf0fa555f,576,10,7,10,0,1,1,1,1,0,0,70,50000.0,1599,0,1,0.23496413199426114,3,0.0
64814,bogo,ae264e3637204a6fb9bb56bc8210ddfd,3966806a938b466bba287ee9fbcf1a37,576,10,7,10,0,1,1,1,1,0,0,44,36000.0,1097,0,1,0.18422913719943426,1,3.54
64817,informational,3f207df678b143eea3cee63160fa8bed,e08f5946ac204395ba4b6168505eccbc,576,0,4,0,1,1,1,0,0,0,1,62,40000.0,1140,1,0,0.3242389758179232,2,0.0
64833,discount,fafdcd668e3743c1bb461111dcafc2a4,151bf5881ab14c338cca17471db41d6a,576,10,10,2,1,1,1,1,0,1,0,21,31000.0,1033,0,1,0.053125,1,0.0
64843,bogo,ae264e3637204a6fb9bb56bc8210ddfd,b00fecc7a0d04587a1c4873aca733f65,576,10,7,10,0,1,1,1,1,0,0,59,65000.0,1533,0,1,0.1968995633187773,4,0.0
64847,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,0f2c815583284499a7045ebb875a4237,576,5,7,5,1,1,1,0,1,0,0,39,57000.0,1277,0,1,0.2577793493635077,1,0.0
64849,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,71721bc113e246aea2209b2aa7a5d58f,576,7,7,3,1,1,1,1,0,1,0,74,72000.0,1259,0,1,0.2795615275813296,1,0.0
64851,bogo,ae264e3637204a6fb9bb56bc8210ddfd,4e3e0c39910f4af693e539455b4ca22f,576,10,7,10,0,1,1,1,1,0,0,48,62000.0,859,0,1,0.015516265912305515,1,9.56
64858,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,9796e4df311542f49cdf0186e70ea57d,576,5,7,5,1,1,1,0,1,0,0,39,70000.0,1516,1,0,0.3977227722772277,1,20.74
64859,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,2a793c13ad9d43eb95da32e8b7a5a079,576,10,5,10,1,1,1,1,1,0,0,30,59000.0,1494,1,0,0.0745922746781116,3,0.0
64861,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,a3231d1a8afa4e06acd0eaa84acf7c0d,576,7,7,3,1,1,1,1,0,1,0,56,94000.0,1805,0,1,0.050185714285714285,2,0.0
64862,bogo,ae264e3637204a6fb9bb56bc8210ddfd,fbd07f6b2ebd48c2b2a7dc96e244deb5,576,10,7,10,0,1,1,1,1,0,0,34,36000.0,403,0,1,0.08308571428571428,2,0.0
64870,informational,5a8bc65990b245e5a138643cd4eb9837,b15c6c3ab13f4994a1d602e1188b4fd7,576,0,3,0,0,1,1,1,0,0,1,118,65405.0,1454,0,0,0.012728551336146272,1,0.0
64885,discount,2906b810c7d4411798c6938adc9daaa5,ffff82501cea40309d5fdd7edcca4a07,576,10,7,2,1,1,1,0,0,1,0,45,62000.0,1215,1,0,0.2857205882352941,4,14.23
64889,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,7104c937e25148bda396c5a0cbdf3959,576,10,5,10,1,1,1,1,1,0,0,36,73000.0,1597,0,1,0.2149563953488372,4,26.11
64892,bogo,f19421c1d4aa40978ebb69ca19b0e20d,b0b441a558da4511ab7c59b4ff1284e7,576,5,5,5,1,1,1,1,1,0,0,40,59000.0,1058,0,1,0.04736248236953455,1,1.0
64906,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,4de211af52924cd39a24f0dac1914632,576,7,7,3,1,1,1,1,0,1,0,56,97000.0,1515,0,1,0.1473125884016973,1,0.0
64911,informational,3f207df678b143eea3cee63160fa8bed,1c284a07aef445cba96d097daae3ec75,576,0,4,0,1,1,1,0,0,0,1,37,80000.0,884,1,0,0.27916073968705546,2,15.46
64914,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,532f86d3011846bfa0df878a19f9fc3f,576,7,7,3,1,1,1,1,0,1,0,60,76000.0,1656,0,1,0.03585365853658536,2,0.0
64923,informational,5a8bc65990b245e5a138643cd4eb9837,db49b3dfa3ae4112a59069e8fe238b1e,576,0,3,0,0,1,1,1,0,0,1,51,67000.0,882,0,1,0.2047116736990155,1,22.18
64928,informational,3f207df678b143eea3cee63160fa8bed,c393bb513ee144f69e6db705c78e6b60,576,0,4,0,1,1,1,0,0,0,1,27,70000.0,210,1,0,0.057707736389684815,3,0.0
64935,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,4b1be8c2a1b74929b0afc81570a511dd,576,7,7,3,1,1,1,1,0,1,0,22,67000.0,1795,1,0,0.2113295615275813,1,0.0
64938,bogo,ae264e3637204a6fb9bb56bc8210ddfd,60342056f16c4bebb9e7bc1565b5abb4,576,10,7,10,0,1,1,1,1,0,0,74,55000.0,1478,1,0,0.19026086956521746,3,0.0
64943,bogo,ae264e3637204a6fb9bb56bc8210ddfd,6015ae2b3e4742d185a45f5f9abe2848,576,10,7,10,0,1,1,1,1,0,0,52,40000.0,1811,0,1,0.043242467718794836,2,0.0
64949,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,6006641a7b15444fae1ae0a7e27a88dd,576,7,7,3,1,1,1,1,0,1,0,80,87000.0,939,1,0,0.32599715099715104,2,0.0
64951,discount,fafdcd668e3743c1bb461111dcafc2a4,09271091511549778c0979d64bf3dfac,576,10,10,2,1,1,1,1,0,1,0,41,40000.0,1793,0,1,0.019048295454545453,1,0.0
64952,bogo,ae264e3637204a6fb9bb56bc8210ddfd,50957b9a771f4e5d9df530c13a1184f1,576,10,7,10,0,1,1,1,1,0,0,50,48000.0,773,1,0,0.8379490806223479,1,0.0
64964,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,0e5b96f4d09a4bad94da8b04b0ed9a4e,576,10,5,10,1,1,1,1,1,0,0,48,94000.0,368,0,1,0.20226495726495725,2,0.0
64965,informational,3f207df678b143eea3cee63160fa8bed,41f61457312a4186a7c3160e66f013e5,576,0,4,0,1,1,1,0,0,0,1,118,65405.0,1429,0,0,0.03714082503556188,2,0.0
64980,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,ceb2e8c354b146c0b3c73ed2ead33163,576,5,7,5,1,1,1,0,1,0,0,44,71000.0,1767,0,1,0.08292786421499293,1,0.0
64983,bogo,ae264e3637204a6fb9bb56bc8210ddfd,336120016f7a436fae04b6859f991d38,576,10,7,10,0,1,1,1,1,0,0,30,50000.0,1518,0,1,0.033564356435643566,1,0.0
64994,informational,3f207df678b143eea3cee63160fa8bed,126dc0f131804b21b2714172adf149e7,576,0,4,0,1,1,1,0,0,0,1,75,76000.0,1684,1,0,0.05591895803183792,4,26.61
64997,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,fa4d939bf99e4efbbe8d00f10c1e2ee7,576,7,7,3,1,1,1,1,0,1,0,43,34000.0,1621,1,0,0.17504950495049504,1,0.0
64998,bogo,f19421c1d4aa40978ebb69ca19b0e20d,469227d170274de18bf33e6bebe8bcd0,576,5,5,5,1,1,1,1,1,0,0,84,66000.0,1136,1,0,0.10602877697841727,3,16.81
65000,bogo,f19421c1d4aa40978ebb69ca19b0e20d,6779114475a84348a20ae39e694522b3,576,5,5,5,1,1,1,1,1,0,0,92,39000.0,945,1,0,0.2509659090909091,2,0.0
65001,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,ad7470c89b2540b5b20c34bfecff453f,576,7,7,3,1,1,1,1,0,1,0,68,82000.0,1536,1,0,0.22510608203677512,1,0.0
65004,discount,fafdcd668e3743c1bb461111dcafc2a4,10983bae435748a3a300222adc9ee9ed,576,10,10,2,1,1,1,1,0,1,0,26,39000.0,1591,0,1,0.038407460545193686,2,0.0
65011,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,0e5a036dfa3e4b2b89672b2e008086b7,576,7,7,3,1,1,1,1,0,1,0,118,65405.0,1772,0,0,0.025085714285714288,2,0.0
65016,bogo,f19421c1d4aa40978ebb69ca19b0e20d,7567420e270145bda103f22a7c15efa3,576,5,5,5,1,1,1,1,1,0,0,118,65405.0,978,0,0,0.013404558404558405,2,0.37
65019,discount,fafdcd668e3743c1bb461111dcafc2a4,4a0b380c3fc14b30a8cc577eeeaa0c3c,576,10,10,2,1,1,1,1,0,1,0,81,55000.0,1609,0,1,0.1923319027181688,2,17.61
65030,discount,2906b810c7d4411798c6938adc9daaa5,3e6571afb8b242a09de76e353a2b3fc7,576,10,7,2,1,1,1,0,0,1,0,66,77000.0,1064,0,1,0.22374100719424464,3,0.0
65033,informational,5a8bc65990b245e5a138643cd4eb9837,99f8f1204cd343ef96f813b7cdfe53e9,576,0,3,0,0,1,1,1,0,0,1,18,40000.0,998,0,1,0.21690340909090908,2,0.0
65035,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,17dddcba2e9443bb97cafb78f51ebdbe,576,10,5,10,1,1,1,1,1,0,0,73,65000.0,1154,1,0,0.24312954876273654,4,0.0
65042,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,e745932c27f34867bf1bbfd870368ab3,576,10,5,10,1,1,1,1,1,0,0,45,72000.0,1319,1,0,0.3060610465116279,4,0.0
65049,bogo,f19421c1d4aa40978ebb69ca19b0e20d,5635bb18ab9c4a048311f91f803138f1,576,5,5,5,1,1,1,1,1,0,0,74,95000.0,1163,1,0,0.2821509971509971,2,0.0
65050,discount,0b1e1539f2cc45b7b9fa7c272da2e1d7,8a504d8980764110bd0a6ce89213e097,576,20,10,5,1,1,0,0,0,1,0,77,87000.0,878,1,0,0.2808213256484149,3,0.0
65054,discount,2906b810c7d4411798c6938adc9daaa5,0ab26a89e3494acd922ea9fd0ff938e5,576,10,7,2,1,1,1,0,0,1,0,45,52000.0,1299,1,0,0.1824045261669024,1,0.0
65055,bogo,f19421c1d4aa40978ebb69ca19b0e20d,7d4d5d017ac54e688e9aa20d6a01af81,576,5,5,5,1,1,1,1,1,0,0,62,79000.0,1462,0,1,0.3390350877192982,4,17.53
65061,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,208ee0fcd764461c8cd493c68a72bd81,576,7,7,3,1,1,1,1,0,1,0,118,65405.0,1507,0,0,0.028642857142857144,2,0.0
65065,discount,fafdcd668e3743c1bb461111dcafc2a4,fbf1e8ee855d4d43b7adf0f6233de40b,576,10,10,2,1,1,1,1,0,1,0,56,53000.0,1688,1,0,0.12703124999999998,1,8.14
65070,bogo,ae264e3637204a6fb9bb56bc8210ddfd,9145d0827cb14cfb8931c0c270875475,576,10,7,10,0,1,1,1,1,0,0,68,70000.0,1394,1,0,0.4721645021645022,3,10.4
65072,discount,fafdcd668e3743c1bb461111dcafc2a4,0d74b166a5e54b269795dbaf38c6dfae,576,10,10,2,1,1,1,1,0,1,0,58,63000.0,162,0,1,0.14108726752503578,2,0.0
65077,discount,fafdcd668e3743c1bb461111dcafc2a4,9431b531c73f402a810754e48c8eac0e,576,10,10,2,1,1,1,1,0,1,0,76,33000.0,1684,0,1,0.028283261802575108,2,0.05
65079,discount,0b1e1539f2cc45b7b9fa7c272da2e1d7,07223b7cc9d448b196562395c8f8d4c7,576,20,10,5,1,1,0,0,0,1,0,37,92000.0,1598,0,1,0.18923295454545452,1,0.0
65082,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,ecde4ed5d52e481dba63bb14d91c7a4d,576,7,7,3,1,1,1,1,0,1,0,42,35000.0,1609,0,1,0.023012912482065998,2,1.66
65085,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,adee4e7b7dfd4661bd0faa61ed3ad33b,576,10,5,10,1,1,1,1,1,0,0,23,32000.0,1552,0,1,0.12943582510578278,1,0.0
65087,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,2c4fbcf0ef95498f923f7c7424dc4839,576,10,5,10,1,1,1,1,1,0,0,118,65405.0,1341,0,0,0.041167883211678837,4,0.0
65102,discount,fafdcd668e3743c1bb461111dcafc2a4,0fa15afeba8742808fac651d0611a018,576,10,10,2,1,1,1,1,0,1,0,118,65405.0,1678,0,0,0.02730547550432277,3,0.0
65103,bogo,f19421c1d4aa40978ebb69ca19b0e20d,20b3771f1f144a8d95610a19cd65d8d3,576,5,5,5,1,1,1,1,1,0,0,70,58000.0,1616,0,1,0.06958273381294965,3,0.0
65105,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,0fc796ac46bb4532bf8d4ef0e43851cc,576,10,5,10,1,1,1,1,1,0,0,63,95000.0,1709,0,1,0.1404795486600846,1,0.0
65106,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,dc1caa5f072c4f8690b900279e01692d,576,7,7,3,1,1,1,1,0,1,0,70,87000.0,1615,0,1,0.052144886363636365,2,0.0
65110,discount,fafdcd668e3743c1bb461111dcafc2a4,519cffe93312403daa2834c2b9ef92c0,576,10,10,2,1,1,1,1,0,1,0,45,90000.0,1608,0,1,0.13945480631276902,2,0.0
65113,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,54d9d921c59540fba0e5aea4b7079da0,576,7,7,3,1,1,1,1,0,1,0,70,62000.0,1588,1,0,0.7620405209840809,4,0.0
65114,discount,0b1e1539f2cc45b7b9fa7c272da2e1d7,020354b1aea342cbaa018993f68fba68,576,20,10,5,1,1,0,0,0,1,0,118,65405.0,1504,0,0,0.010894886363636364,1,0.0
65120,discount,fafdcd668e3743c1bb461111dcafc2a4,ca98c3611fb044e581ad34f2b4bcf1f6,576,10,10,2,1,1,1,1,0,1,0,60,54000.0,787,0,1,0.2438695652173913,3,35.59
65121,discount,2906b810c7d4411798c6938adc9daaa5,e5fec103d6ab473998b14851f448cbf5,576,10,7,2,1,1,1,0,0,1,0,118,65405.0,947,0,0,0.0662108262108262,2,0.0
65122,informational,5a8bc65990b245e5a138643cd4eb9837,e4b82a439eed4edea2cb01bff6e35634,576,0,3,0,0,1,1,1,0,0,1,54,100000.0,1807,1,0,0.09148359486447932,2,0.0
65125,discount,2906b810c7d4411798c6938adc9daaa5,a5826ada7b5a44e8a99c2345c7abfff6,576,10,7,2,1,1,1,0,0,1,0,55,75000.0,1541,1,0,0.02324285714285714,2,0.0
65132,discount,fafdcd668e3743c1bb461111dcafc2a4,976bf9ec3fe746819ca6ebba0f8ce261,576,10,10,2,1,1,1,1,0,1,0,36,31000.0,614,0,1,0.07308238636363637,1,0.0
65138,discount,fafdcd668e3743c1bb461111dcafc2a4,707751baa4864f26b172acd343e19f87,576,10,10,2,1,1,1,1,0,1,0,19,61000.0,678,1,0,0.07718750000000002,1,0.0
65151,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,2a20232e16304ded9a6795390c7b182e,576,10,5,10,1,1,1,1,1,0,0,39,44000.0,778,1,0,0.5254160789844852,1,0.0
65153,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,e93a3702f17040c892d8418a946c08b4,576,7,7,3,1,1,1,1,0,1,0,40,56000.0,831,1,0,0.10253623188405796,3,12.23
65156,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,8d0f347ee84540b990fe6a1375296d0e,576,10,5,10,1,1,1,1,1,0,0,68,95000.0,1653,0,1,0.15670940170940173,2,0.0
65160,informational,3f207df678b143eea3cee63160fa8bed,f1ce3fc1c4d64ba49e430799a7b93c79,576,0,4,0,1,1,1,0,0,0,1,63,91000.0,1593,1,0,0.11671830985915492,1,0.0
65161,discount,0b1e1539f2cc45b7b9fa7c272da2e1d7,5465e844845a4a5c82864a608b79e940,576,20,10,5,1,1,0,0,0,1,0,65,56000.0,1575,0,1,0.0993227665706052,3,0.0
65171,informational,5a8bc65990b245e5a138643cd4eb9837,f89a821a9dd240fbbf05c17f24452ae8,576,0,3,0,0,1,1,1,0,0,1,87,48000.0,847,0,1,0.04950284090909091,2,0.0
65174,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,a53cf0dc906c47e8bad3db0618953584,576,5,7,5,1,1,1,0,1,0,0,93,78000.0,1179,1,0,0.17760869565217394,3,0.0
65175,bogo,f19421c1d4aa40978ebb69ca19b0e20d,c2d87bae72634846951d966347e1d0b7,576,5,5,5,1,1,1,1,1,0,0,67,56000.0,1543,1,0,0.032099290780141836,2,0.0
65178,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,698cefe7f12c46b0b73cf9b4c9f41729,576,5,7,5,1,1,1,0,1,0,0,63,95000.0,419,0,1,0.3136376811594203,3,0.0
65180,discount,fafdcd668e3743c1bb461111dcafc2a4,69c574a951d744498e2ef3a6d9d35588,576,10,10,2,1,1,1,1,0,1,0,56,86000.0,1480,1,0,0.5289913544668589,2,0.0
65184,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,5d56b814133a40bfa410e8b18bb67617,576,7,7,3,1,1,1,1,0,1,0,60,94000.0,1703,1,0,0.11462857142857145,2,0.0
65186,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,d95023d1b9384f11861dcde35e65ce8c,576,7,7,3,1,1,1,1,0,1,0,19,35000.0,1556,0,1,0.014599708879184863,3,0.0
65188,discount,0b1e1539f2cc45b7b9fa7c272da2e1d7,f5d6d25d09924e0390b84c0c34888824,576,20,10,5,1,1,0,0,0,1,0,60,59000.0,1132,1,0,0.2969740634005764,3,0.0
65197,discount,fafdcd668e3743c1bb461111dcafc2a4,c904a6699db54225931ef82552f3f9ea,576,10,10,2,1,1,1,1,0,1,0,23,32000.0,1771,0,1,0.09012875536480687,2,0.0
65199,discount,fafdcd668e3743c1bb461111dcafc2a4,86d1c0779345461fb1f5811627c93b3e,576,10,10,2,1,1,1,1,0,1,0,118,65405.0,956,0,0,0.06171875,1,0.0
65205,bogo,f19421c1d4aa40978ebb69ca19b0e20d,4c48d368ead5483e99b1b97c5e4d4481,576,5,5,5,1,1,1,1,1,0,0,89,93000.0,1761,0,1,0.12425925925925925,2,0.0
65206,discount,fafdcd668e3743c1bb461111dcafc2a4,4e6458c5eade4beb9b1f7d16dd8decae,576,10,10,2,1,1,1,1,0,1,0,54,88000.0,1144,0,1,0.4228097982708934,2,0.0
65209,bogo,4d5c57ea9a6940dd891ad53e9dbe8da0,9a5c134ced1742ec9307fc3b9e0e5325,576,10,5,10,1,1,1,1,1,0,0,46,74000.0,1182,1,0,0.24734375,2,16.35
65213,bogo,9b98b8c7a33c4b65b9aebfe6a799e6d9,e972530e43914aed882f5c63b7b856f8,576,5,7,5,1,1,1,0,1,0,0,48,83000.0,322,0,1,0.0952192362093352,1,0.0
65216,bogo,f19421c1d4aa40978ebb69ca19b0e20d,d7f751dd8f824d94953dcdc0f79c7345,576,5,5,5,1,1,1,1,1,0,0,55,97000.0,729,1,0,0.2732386363636363,2,32.68
65218,discount,fafdcd668e3743c1bb461111dcafc2a4,b7e216b6472b46648272c29a52a86702,576,10,10,2,1,1,1,1,0,1,0,53,113000.0,1805,0,1,0.114375,1,0.0
65219,discount,2298d6c36e964ae4a3e7e9706d1fb8c2,406e02eb805440949a9c37122c75d2f8,576,7,7,3,1,1,1,1,0,1,0,54,33000.0,1523,0,1,0.04287749287749288,2,0.0
65225,discount,fafdcd668e3743c1bb461111dcafc2a4,c7c44b6fe09945a0bdfb65e1f9807552,576,10,10,2,1,1,1,1,0,1,0,73,78000.0,1534,1,0,0.2131403762662808,4,0.0
65228,discount,fafdcd668e3743c1bb461111dcafc2a4,c28414b774094421b34abfe44c6d303c,576,10,10,2,1,1,1,1,0,1,0,118,65405.0,1688,0,0,0.01463450292397661,4,0.0
65229,bogo,f19421c1d4aa40978ebb69ca19b0e20d,ba46df2e9e8c4e46b3be70d84fb87a39,576,5,5,5,1,1,1,1,1,0,0,48,45000.0,1566,0,1,0.15025387870239776,1,0.0
